userId,productId,Rating
A1C1SR200MSJUM,0972683275,4.0
A1L7PVGE8UA0ZL,B00002EQCW,5.0
A1WGO1V9U1E51J,B00001P4ZH,5.0
A0590501PZ7HOWJKBGQ4,1400698987,5.0
A1UO3EQBU8GGLR,B0000326O3,5.0
A2E1A5QLTR7RUI,B00003CWDH,5.0
A1O8B339CM5VAU,B000001ON6,5.0
A3GYRRH42BUVRL,B00004RC2I,5.0
A2NOK0N8OMNJYZ,B00004TEN2,5.0
A2942XEY1N90NG,B00004THCZ,5.0
A1DIS2BIR5O9J0,B00001P505,3.0
A3BYE9L14X9NXV,B00001ZWXA,1.0
A1BH0PMJUK7UNN,B000001OMA,1.0
AD73VMNYB8XVX,B00001WRSJ,5.0
A2LONX7E5LHCJE,B00001OPJZ,5.0
AV5BIXJGI56L5,B00000J434,1.0
AHKHDWNYJNCC2,9625993428,4.0
AZ4ZYOPY754KQ,B00000K135,5.0
A3UARYN4882G9B,B00000J1SC,5.0
A2MB0PZ7VYLRNX,9625993428,1.0
A1IYWB3X1T6ZJ1,B00004SQET,5.0
A3SRWM37QIJRVC,B0000300QN,5.0
A3D4B6J0ZAA6D,B00000J3UJ,5.0
A3A89VRYZY059T,B00004SPUN,4.0
A151OZL5MJZZVR,B00004THCZ,5.0
A21UXK2Q4138Q3,B00000JI4F,5.0
A3OCHH22N0W1AR,B00003G1RG,5.0
A4B679ISCGURY,B00001P4ZH,5.0
A3MSV2QLNMPBSK,B00004T8R2,5.0
ARNWCQZHZWKW8,B00000J1UQ,5.0
A39Z1MT92AMF5E,B00000JDEL,4.0
A2ZD33OULX0OG,B00001ZWXA,5.0
A15RDC4BZWPPQW,B00003CWDH,4.0
A12Q2PV6TZ6XX9,B00000DM9W,4.0
A1SJOFNM4SRISZ,B00001P4XA,5.0
A10OPRS7XUUZBH,B00000DM9W,5.0
A1FU6L4VCSUHR0,B00004SVM9,4.0
A3GGUO3CNVMSVL,B00003CWDG,4.0
AZLII3QU8Y9DQ,B00001WRSJ,5.0
A3R4HVDQHOS6HA,9966694544,4.0
A15UO7GL19OASI,B00004SC3Y,5.0
A3ISIZ3WSNFF4I,B00000K13A,5.0
A2JQPYL92AP8CE,B00000JDF5,4.0
A8CMHJ1B4P9FJ,B00000JBHP,3.0
AN4IXSXAL4L5Z,B00001P4ZH,5.0
A248XO3I6IQ4IN,B00004TDL2,5.0
A2X8CJ653U2RI6,B00001P4ZH,5.0
A3W2X5TZZBACYU,B00001U07N,1.0
A3L0JLM9CB0IW0,B00001WRSJ,5.0
APA00KDRYEDTT,B00004TIZS,4.0
A2R95BDY8LVRKE,B00001WRSJ,5.0
AZZ1KF8RAO1BR,B00000JSES,3.0
A13RPQY3JOGTCP,B000001ON6,2.0
A2INKU88BTO2FI,9573212919,5.0
A3NQMOURCTVI40,B00000I9HF,5.0
A30MJOS1PQOYWY,3126743692,5.0
A1YY7XFFU5IGE8,B00001W0DG,5.0
A3JJ2VBC9A41S4,5135000011,1.0
A2TVQ7WEVEU2R8,B00004SABJ,5.0
AN3ILH8NOGNH4,B00001P4ZH,5.0
A114FEA2GCL24C,B00003CWDH,5.0
A3VCAHFWE6VMK0,1400501474,5.0
A248F03IJ4JWBM,8918010656,5.0
A24DCQ0YY1BBVF,B00001ZT4H,5.0
A30263Y3PGF9BW,B00001P4ZH,4.0
A2J7N41YEOQSUV,140053271X,2.0
AK9YCS8T99EOI,140053271X,4.0
A22EZOFB7X82HX,B00000DM9W,5.0
ATWS0VHG8NOUZ,0972683275,5.0
APYD7KGZZHKRZ,B00000J3MN,4.0
A3BSGMEMLG7BQJ,B00004RD8K,5.0
A1MML2MUXAA8AM,B00000JDF5,4.0
AUK356U1MTK9,B00004L8IG,5.0
A2O8GVEGT9XBP9,1400699894,5.0
A1Z31WP1M6XWTQ,B00004SABJ,5.0
A1I71FH786ZQZ7,B00004TBLW,5.0
A2LVJDTDXIIY84,0972683275,2.0
A2EPAYUAQ8P78W,B00000DM9W,4.0
A2X0NHTY53EVQ3,B00000J1ES,4.0
A1UAKGZHGL1R4W,B00001WRSJ,5.0
A3MYQLDYHBYB52,B00000K13L,3.0
A1ANKVMI9O05DF,1400501776,5.0
A1QJGMYEPQF2RX,B00000JI4F,5.0
A100SER4Z9YAWR,B00000K4KH,5.0
AB073UP6JTFX3,B00004SYN4,3.0
A2CP3AQBK09OJG,B00004T8R2,5.0
A38WDOG9EIJIAQ,B00001WRSJ,3.0
AJXSHZAEW0142,B000001OMA,5.0
A3O3YVUHGMV5F,B00004NHP6,5.0
A2ZEQCSK94RZI8,B00000J1QV,2.0
A2DW1JFQB63KMG,B00000JI2C,1.0
AE1QZOEMA1BUU,B00004SABB,2.0
A3TUQYL9LWXQAK,B00001W0DH,1.0
A7AVUVU8SZJYF,B00000K2YR,5.0
A3O2DF7P03JMD2,B00004T8R2,4.0
APSKK4NIGIBJZ,B00000JI4F,1.0
A1VZBJ7THCOH42,B00000K2YR,5.0
A23QNJQ0MLGA5Z,B00004THMA,1.0
A4WUGVKWB8MKI,B00001WRSJ,1.0
AOS6SIZ54N5DG,B00000JFI1,4.0
A2JGPJ9S6FLRON,9573212919,2.0
A2EQHPOUJDP299,B00004THCZ,2.0
ANI7YTFBX1OSW,B00001WRSJ,5.0
A2QDO2ACVW88GT,B00001P4XH,5.0
A1ZDN7MJ2WI2XT,B00000JFE3,1.0
A1O78WGHRCPO4D,B00000JII6,5.0
A38ONUWY6M0KZU,B00004THCZ,4.0
A2Y4HDD5UKL0ST,B00004T8R2,5.0
A8XLMIJER3BCM,B00001WRSJ,5.0
AL8LNCULJ23WE,B00000K13L,4.0
A36LZ9A45DPVY5,B00001WRSJ,5.0
A2T6VBLYKU89QL,B00001P4YG,5.0
A272DXVF5A2L5D,B00001W0DD,4.0
A1QOLYNPW98WWW,B00000J0D8,2.0
A2E0Q09HVHLN49,B00001P4ZH,5.0
A2R2KK8IF2JDJT,1400501776,3.0
A1E5M5Q3L9PCVV,B00004T8R2,5.0
A29DR0ZY2PBXQF,B00004TDLD,4.0
A17IL1CW9HF4M9,B00003006X,2.0
A1RFCR2HSKL4GW,B00000J0D5,5.0
A1BGYUHC6NL99N,B00004RC2D,5.0
A3MLY7092Z2QAY,B000038ABH,5.0
A24FRP1LRAK578,B00000JI4F,1.0
A15TN4GCH7DBXR,B00003CWDH,4.0
A3U44FXGVKXDKE,1400532620,5.0
AIAN4QGC6X2U9,B00004THCZ,4.0
A2YXOD0XW4YH56,B00004T8R2,5.0
A1BX04KYLFMWU7,B00000J1FV,4.0
A2HIHG44NC3EGT,B00001W0DI,5.0
AFWMVMPB2WVP9,B00000JSGF,5.0
AQCFT1OGEE0UW,B00000K4LZ,5.0
A12RUM4UT79G27,B00001P4ZH,5.0
A3AYW64JPG7VD,B00004RFHD,3.0
A37OY0QXW9R2ES,B00001P4XA,2.0
AFQEMGLY2RFGH,1400532620,5.0
AIEOH19T22OQC,B00004SPUN,4.0
A352TZM9KP3YPJ,B00004SB92,5.0
A3I2QRLOQ98J7C,B00003GPVF,4.0
A2V24K8UWPPDSB,1400532620,5.0
ATERVYVS1YUYY,B00000K2YR,3.0
A2OKBHJNPAPZVI,B00001P4ZH,5.0
A3VW6FHJCRSVC2,B00001WRSJ,5.0
A3QMCI8K2A99E4,1400532655,5.0
A22FLUSSE5ECK2,B0000228GF,4.0
AHRSSDQBUY3CD,B00001P4ZH,5.0
A2UYWTFJZZ37I6,B00004RG6K,5.0
A1CP551C8355WH,B00004SABB,5.0
A2S0J4INU5CVFV,B00001ZWXA,1.0
A3UNCJ8G4GLHDX,B00004NKHY,3.0
A1GT0BB23SLRTZ,B00003006R,5.0
A1CLS326NEN86Y,B00001W0DI,5.0
A3E79WZG7GIDAS,B00000JD3O,4.0
A3FRZKXINUZX24,1400599997,5.0
AMMPX1T4E6EE1,B00000K2YR,5.0
A20NDKEDV3PZLH,B00000JII6,1.0
A229VYYCMD9MEO,B00004SGD3,5.0
A21J0FB66EIBM9,B00004T8R2,5.0
A2T794BOQON4XE,B00001WRSJ,4.0
A29VRW1LIUDLBO,B00004SD87,4.0
AEJTDR8T374E0,B00001W0EQ,2.0
A3V8Q2V0C0LR1T,8862936826,4.0
A2C2YZN7X6MBTO,B00000JBHE,5.0
A10TI75YHEDJ55,B00001P4XH,4.0
A1H3QMAMZPH5J8,B00004SABJ,4.0
A22EUYXY2KQEKH,B00000J3Q7,5.0
A3P02QITTUA6VH,B00001P4XA,2.0
A3VAJFVJMB8RI4,B000026D8E,1.0
ABJ7A5DKQXWXE,B00004T1XE,5.0
A1BCZROGJWS5EK,B00001P4ZH,5.0
A1K7N2SWEZ5LFL,B00001W0DG,4.0
A1UGTCJF2C6K0C,1400532655,5.0
A2UNP9DNLKKO6G,B00000JF4M,1.0
A3S51KDTK4P2JP,0594481813,4.0
A3HSA576G4RX7H,B00004NKHY,3.0
AOREWP7BBI5S9,B00001WRSJ,5.0
A3KXFM0OJWD6Y6,B00001P4ZH,3.0
ALHTPU8UYAFLX,B00001WRSJ,5.0
A1A3PR3Z2BO8KH,1400532655,2.0
A2V5UI37R7ESEV,B00000K13L,5.0
A17IVNVGY54H15,B00004T8R2,5.0
A27LYK37L6L37M,B00000J3UJ,5.0
A2VOZX7YBT0D6D,8862935307,3.0
A2AIG51YRAT1Y5,B00004SOYO,1.0
A7Y4EVU8LZ7FV,9966694544,5.0
A1XZY7S1RL63NL,B00004SUG7,5.0
A20JMAQIIWAJT3,B00004T1XE,2.0
A14K9AWQ3UNX2Y,B00004RDMR,5.0
A3SUDL95E33QSX,9573212900,3.0
A3E9DPFPTRX1SM,B00004SQGI,5.0
A2ULFTQ8GYKMRD,B00004SABB,5.0
A29XPG4MIXMFG7,B00004TF4D,5.0
A3E3GR5B30H07Y,B00004SB92,1.0
A1524665YLZ23,B0000222MY,5.0
A3OKY3SOLX3G2P,B00001P4XH,1.0
A1MV4UAKFMA51Y,B00004TDLD,5.0
A1U7GKP3KIYNZR,B00004SWL0,5.0
A2MAXHANV8EETT,B000030067,2.0
A2V8XLBM51PVDR,B00004SABB,5.0
A436TYZA8EE07,B00001P4XA,3.0
ANT18FBW5YU8V,B00004SABJ,5.0
A2KK9GUTOXMB43,0594481902,5.0
A1NOPFD9YTMXHB,0972683275,4.0
A2EU2DD8LJT35E,B00001P4XH,4.0
A2O40O3X9B8LL0,B00004T1Y4,5.0
A1YSEZZ4C9Y1VV,B00000JI4F,5.0
A3MQXYN8M7QS3L,B00004SPUN,4.0
A2FNXI29VYVOUF,B00004T8R2,4.0
A27ZS6Q5890YX4,B00000J1V5,5.0
A38ZYS9AET67X4,B00000G20L,3.0
A3JMXE9C6I85MH,B00000J061,5.0
A3E1G41Z5SP55A,1400532620,5.0
A250YP5XTKH243,9983891212,5.0
A3LUBQ6HTHQC9C,0972683275,4.0
A266PY9OPJHHQW,B00001P4XH,5.0
ATW2I5S6S2PFA,B000023VUL,5.0
A31MBFOQB4F4IC,B00000JDF6,5.0
AIU47TBKHF859,B00004TDLD,5.0
AS8YUFPMGM8R8,B00004SABJ,4.0
A2OO57NPQ2YFH6,B00001P4XH,4.0
A2LUTAJAFQ0ZZ6,B00000DM9W,5.0
A2CP97MFUOQDAP,B00004SABB,5.0
A1WUPCB9SXEKSG,B00001WRSJ,4.0
A10DIDVYDN2Q5Z,B00001P4ZR,5.0
A16EGFYCBUL0GV,B00002JXFH,5.0
AVOT63VX1LTCA,B00000J4GP,1.0
A189TIL9IPJZHG,B00003CWDU,5.0
A2DODZ6PF8102K,B000001OMN,1.0
A34SHL7JJVHLNJ,B00004SB92,5.0
A1K0D03XQ7EEKZ,B00000J48G,4.0
A15IMQGPO3BWY8,B00000JDFD,4.0
A12TM9OYN1GR0E,B00004T8R2,5.0
A3RHCLAFMG8W8,B00000J1V5,5.0
A1KM90YR1NQPPM,B00001P4XA,2.0
A1IY3ZRW03P6B5,B00004T8R2,4.0
A1GUJGGRLM6V30,B00004SABB,4.0
A1TT167N28J95A,B00001ZWXA,5.0
A1MSK0PZIA0Q7R,B00004THCZ,5.0
A6NRTAHP02GWG,B00000J4EY,5.0
A3RNRD3LOUGTTX,B00001W0DI,5.0
A2BV8E2VPVORN3,B00001P4XH,3.0
APLNC5D5SFRHA,B00001P4ZH,3.0
ABVQSR3C1A20S,B00000JDHV,5.0
A1PQLL4A7CB8F4,B00004RC2E,5.0
A2AVY9SR9XBEBZ,B00003CWG4,5.0
ATOKT8QYK967L,B00001P4XA,4.0
A1MN5M0X8A9KI8,B00000K135,5.0
A243PC8288DLU0,B00004SB92,5.0
A16QXFGRBU0RBU,B00004RDL5,3.0
A1DLQENEM4ANWH,B00004SYNX,5.0
A12QDQX1YMOQNS,B00004T8R2,4.0
AK6PWFBIWELC9,B00004TDL2,2.0
A2ZEFDVX4X5TPX,B00000J4VS,5.0
A4Z2GNX8NDP4A,B00003G1RG,5.0
A2QYV2416XB0BQ,B00004T8R2,5.0
A1TN6OZAOC47QY,B00000J3WQ,1.0
A7STV9Q0PULMJ,B00001WRSJ,5.0
A172O6GT6GLUIB,3930992868,5.0
A2B3XQ19BIBKCS,B00004SB92,5.0
A2865Q3GBNDKFV,B00000JDF5,5.0
A3E2SQ61RG4KPF,1400501776,5.0
A33TA4K8TO0MJH,1400532655,3.0
ACLX31SIC7BG2,B00001WRSJ,5.0
AVBXI48LM25XH,B00001P4ZH,5.0
A1VPV97Z0340WI,B00001P4XA,5.0
A21BR2RBZ35FHH,B00004SPCH,4.0
A32CF1TCN3D8YO,B00003OPEY,5.0
AJHY28YBOIF7X,B00004RFC0,1.0
A1Z2HOY56LNIQA,B00004T8R2,5.0
ANPYC1AMJPNTO,B00004SABB,3.0
A2985YHJUJAVRE,B00000JBAT,2.0
A1WU0NHEV9E5K1,9573212900,5.0
ABP9MDC610QD,B00004SY4F,5.0
A1ZT1FUH1NGD0S,B00001QEMF,5.0
AIT9RBCQYK74E,8862935293,5.0
A24UOBA83RVB8B,B00000K2YR,1.0
A2X5SKN5ILAYHM,B00004TDN2,2.0
A2MI65DOUHZJXJ,B00000J40X,1.0
A2ACDACSOWZ1DP,B00004S9WR,4.0
AJJMAXN1LX74R,B00004T0RC,3.0
A2LN7VU0QHIQ9B,B00001P4ZH,5.0
A20DHSLIR6QPO0,B00004THDE,4.0
AT567S5YAVGVT,B00000JFM9,5.0
A1GOBWZGW5KTYG,0972683275,5.0
A1VKB8NAYWNV35,B00004T8R2,5.0
A3VFXR887LNGBQ,B00001P4ZH,5.0
ATYLNL3F53MPY,B00004SCKA,5.0
A2XNPZ24VXA9YS,B00001WRSJ,5.0
A2DQ2G3504O8W2,B00004T8R2,5.0
A3V7MI8L3UBDZW,B00004T1XE,2.0
APB23R6QXTWPJ,B00001W0DC,1.0
A2QCJ9VR3SEIR0,3744295508,5.0
A5ESSBL2PIQBD,B00001P4XH,1.0
A27I62MI8LKJHM,B00003006E,5.0
A3BSPXD2A2UQ2T,B000031KIM,5.0
A1D01ZPFHKJZTG,B00000K2YR,5.0
A2W93T2X3TDM9J,B00004TDMY,5.0
A2YG0C7JIOSZZ2,B0000206CT,5.0
AM7BCX3ZCQ70V,B00004THCZ,1.0
AS15VCK5CE202,B00000K390,5.0
A3MDWIX7TYVX4X,B00001P4ZH,4.0
ALB2U20GGGJWU,0972683275,5.0
AP97T6G3FVBUN,B00001P4ZH,5.0
A1U6XPYATU9OPG,B00004T8R2,5.0
A2H2I5FY1PUHP1,B00002NDRQ,2.0
A24D8Y1EA7UA90,B00000JMRV,5.0
A2EKX9DCFMY19M,B00002EQCW,5.0
A3FXLEQINQLDR0,B00004NKHY,2.0
A2DB6S5O3UUVMJ,B00001P505,5.0
A2JA2LPXKLD93Z,B00001W0DI,2.0
AF8JZ6SV7AC4L,B00001P505,1.0
AP7LSRPXT3ZL8,0972683275,5.0
AOMQZAS76F3V3,1400501776,3.0
A1C5WS021EL3WO,B00004THCZ,4.0
ARVMH02CVVJBV,0972683275,4.0
ACSYXU72Z73M4,B00000J3NF,5.0
A1CIUI32P2UOED,B00003006R,2.0
AXABKTY78Y4B4,B00004TDL2,3.0
A3V0WXD6T1KF3C,B00000K2YR,5.0
AROLCVFCVSLUF,B00000J1V7,5.0
A20J3G8AWR8F28,B00001WRSJ,5.0
A2S5CL45RSDXPC,1400501466,2.0
A507Y7TFS4OI6,B00001P4XA,5.0
A2JWZ2WBSBMTV3,B00004SABB,5.0
A32P4PS21HAZNC,B00001W0DH,4.0
A1XZN40NN3TJTE,B00003CWA6,5.0
A35HG6OTJDFKH5,B00000K2YR,5.0
A14TBYEPKKBLDN,B00001ZSSU,5.0
A2JOM2OXFIHOU8,B00000K2YR,5.0
AVIFB2JQCSCNT,B00003CWG4,1.0
A38YN01J31JTBD,B00004SABB,5.0
A2IEKS5Z84WVSR,B00001P4ZH,1.0
A2WJGASSKNWY7N,B00000JBK6,5.0
A3M122DYN9L5N8,0594451647,1.0
A2LQ1AK18SU6OC,B00004RG6K,5.0
A2YKYJU2PD0IOX,B00000DM9W,5.0
APVCBMAB5W2GV,B00000JMUG,1.0
A3001A6ZOF9K5C,9984976564,5.0
A1WKUY7T0EM0GM,1400532620,5.0
A78PHT50H8G43,B00000JI4F,5.0
A3OZQGMISIJK61,B00000I9HE,5.0
A2GN781YTT3G0P,B00000JI4F,1.0
A3SHKSKC382673,B00000JBJF,5.0
A1P7O3H7D5BC27,B00001P4ZH,5.0
A1PEQFZWF4VODX,8862935293,4.0
A3JTC3GFSOI2MP,B00000K135,5.0
A2YFRHRWVEGHA0,B00001P4ZR,5.0
A27SV3NQJDO5OX,1400532655,5.0
A2FIHYFYGRH87P,B00003WGP5,5.0
A2QCQA2OK3KT9X,B00000J1SC,5.0
A1IF0EV2GXK873,B00001WRSJ,5.0
A9U3SGCAWFR4N,B00004T8R2,3.0
ALY8ZS4ZBN2UG,B00004T8R2,3.0
A14QOPWXLIA7A8,9983891212,5.0
A8UWNS9J43YYR,B00004SYN1,4.0
A6FTMLDDW661I,B00003006A,1.0
A1T3IGMJDPZSCU,B00001WRSJ,5.0
A1H5KMM6IKHR1I,B00002EQCW,5.0
A1DWSLLBBGFLWL,B00001WRSJ,2.0
A1FQ1PHU2BJGVR,B00001P4ZH,4.0
A12T15GT8MB4HP,B00000K31K,1.0
AFFXTK9G2ZSRJ,B00001WRSJ,5.0
A1ODBZL50RANSX,B00000JD4V,4.0
A35N8W2BTW3FKP,B00000J1EQ,5.0
A59C5IIDFXG39,B00001P4ZH,5.0
A3EDICFQJDXT7L,B00000I9HE,5.0
A39DZU4YRGKWAG,B000001OM5,3.0
A2BW2AE4FVJ0SL,B00003CWDH,5.0
A3NBKY745R4OHZ,B00000JD3O,5.0
ALHX1KDNFZX40,B00004TBLW,3.0
A24ZYLB9S07F34,B00002NDRQ,5.0
A39A4SK0XWY618,B0000300GE,4.0
A38MATGZS82EAW,B00000JBHP,4.0
A10MVOFKTZVNN4,B00003006E,1.0
AVBJLSSLIQEMP,B00004STQK,3.0
A2Y82369GWQZLD,B00000J1TS,5.0
AFROGMQUUAQK2,B00004T8R2,5.0
A1ZHZZX9KDG9QU,B00004RC2D,1.0
A1R24UZOBDKU36,B00000JBAT,3.0
AP3814L235XXA,B00004T8R2,2.0
A1RGY08MHYC8AG,0972683275,4.0
A1GMEZNRBURQ8J,B000023VQC,4.0
A1VON4EWPVEFK,B00004TBDY,2.0
A24IS40USO3IQG,B00000JFMK,5.0
A6FIAB28IS79,B00001P4X5,3.0
A7BSTC5OXHCLZ,B00000K4LF,2.0
A4QCYNKAT2UN,3744295508,5.0
A3URYKP8V66ILN,B00004SB99,3.0
A19BR6M0VG7AHZ,B00004SY4H,5.0
A2J39N8HOPD194,1400599997,1.0
A2QK0CVRJVW7PX,B00001P4ZH,5.0
A1D8OU3W0QE1WQ,B00004S5H8,1.0
A3N44Q8928EZXL,B00004T8R2,5.0
A5BY4TIZECYEE,B00004SB92,1.0
A2OVHA580G0O14,B00004SY5N,1.0
A2TJNRJ14XL6YB,B00003CWDO,5.0
A2K41UD90E56FP,B000031WCH,5.0
A12SHUD73WIOLC,B00004S90D,3.0
A38GS2D6O5N767,B00000JYWQ,5.0
A37XI1L068BUWJ,B00001OWYM,3.0
A3CD0NHW3L37M0,B00000K135,4.0
A25S2CH1LUXJX0,B00004T1Y3,5.0
A23COTZ159C7E5,B00004THCZ,4.0
A100WO06OQR8BQ,B00004TDRH,5.0
AWGG1GSTA67N1,B00001W0D4,5.0
A1PCLHCY1EN0GJ,B00001U0AJ,4.0
A2W9KUS1D6C1SK,B00001P4ZH,5.0
AG8GRZJ4BCD2E,B00001ZWXA,5.0
A339BQZ2491E6N,B00000K2YR,5.0
A1HA1QQ0GUWJQ1,B00000J08Q,4.0
AQCHVXD1R9WYI,B00004T12N,3.0
A2E9BP9KFFUBHY,B00001WRSJ,5.0
AGXQTQL5XBYDZ,B00001WRSJ,5.0
A20XZ8MP72DZ9F,B00004T1XE,3.0
A1H5HL1QGY9CRD,B00000K3RX,5.0
A1VN5E9ZC31KME,B00000JBPB,5.0
A15EJEN8Y1SX6J,B00000K2YV,3.0
A10CVZORIHLPC0,1400698987,5.0
A26GUM1C5M1E51,B00004SABB,5.0
A10X9ME6R66JDX,9573212900,4.0
A1Q6TA96CB42M9,B00000JSGF,5.0
A3MUE15ERMRNUV,B00004S7NT,1.0
A3QHAJV442WLZ2,9625993428,4.0
AQ4SHX2W1OZ18,B00004SSRB,1.0
A3D7BM9DZPKWWN,B00001WRSJ,5.0
AA4HHXDZGVHBF,B0000300GE,5.0
A30IAURFA2BLF4,B00000DMA3,5.0
A27BYDTX9SVS7T,B0000228GG,4.0
A3BYHAAOGDU5RE,B00004NKLM,1.0
A2CXHJECJ8R0QL,B00001P4ZH,4.0
A1O7S1R2LLYA0C,B00002CEX9,5.0
A1B4A7Q026SB89,9983891212,4.0
ATJ8CC1QPMU2F,B00004S7NT,5.0
A227UZM1I2Q1YI,0972683275,5.0
A1JJTFB80EYTAD,B00000K2YR,2.0
AZ78CTPZIQTSR,B00001P4ZH,5.0
A38SIBSRYIDWY9,B00004T1XK,5.0
A6LIV6Y2WU63B,B00000J3NF,5.0
ADA7IL8HG6XCU,B00004RDL5,4.0
ANV12ZQI0VMMV,B00004TEN2,5.0
A53OG3Q99WAVL,B00001WRSJ,4.0
A2WSE6LXKM1DP8,B00004THQ0,1.0
A3R3A8D3D9JVWU,B00000J3H5,5.0
A39VZUJCS2ZK9W,B00001W0DH,5.0
A3GBUJLOAK0D43,B000021YTH,4.0
A10VGVCS9EFVGZ,B00004T1XE,3.0
A1GCI7B1O0QDLF,B00001P4ZH,5.0
A245A7EKJ71QQO,B00000K2YR,4.0
AW8439P70QWDN,140053271X,1.0
A8HMDVSIYLVOF,B000001ON6,5.0
A2GKM56WL1RT18,B00004RKEX,1.0
A2BEGSCT6VG56R,B00000K13A,5.0
A2PJ7DWCXM8G8Z,B00004SY5N,5.0
A236UOUCRB9NMZ,8862935293,5.0
AG9FVHL4OGUBO,9983891212,5.0
AWQSSZRTEA0G5,B00004T8R2,5.0
A2GB5A3N5Z8B87,B00004SABB,5.0
AYGHUCNGQ0HMF,B00004SYNX,4.0
A1O1YZYT7J6LXB,B00004R8VC,5.0
AB57FEP7YCJKB,0979526191,3.0
A155WK4J425WSQ,140053271X,1.0
AZPPZOYTNLEN0,B00000J08Q,1.0
AES9QWT4A8O69,B00004SB92,4.0
A3P6H0MCK0OR3H,B00004SABJ,4.0
A1NLFC2UVPNIC1,B00000JSGF,5.0
A30H3GDAYX0038,B00000JSGF,5.0
AM0PEQ5IHWWE,B00001P505,4.0
A2NMKXOB5IRLBQ,1400532655,1.0
A2690TEJA2N778,B00000J3UH,5.0
A1ZKA59YVVN4PF,B00004T8R2,4.0
A2CZBKWSR3SGJB,B00000JBAT,4.0
A32WHPPRFXTHRV,B00004SABB,5.0
A35FH52NBPUWQ8,B00000J4GE,5.0
A2AV1E6ZKSQ7CB,B00001QEMF,5.0
A2QSOMBLRKFYKZ,1400532620,5.0
A2OMXJJJU63L5Q,9983891212,5.0
AJ1YQ7J4ZBVUT,B00004TDLD,3.0
A3G0039JW7FC43,B00004T8R2,5.0
A1LI8WM3V8R4PE,B00004T8R2,2.0
A1HXPP1PBCKYS3,B0000488VM,5.0
A3T5H53KJY7ZG,B00001ZWXA,5.0
A14WI2I9TL3TP9,B00001W0DI,2.0
A3823WQPK4LXLL,B00002ST80,4.0
A3VW8UTXPMNLSZ,B00001W0EQ,1.0
A1D1T2CG7JM5ME,B00004SABB,5.0
A24OON33S5OJTF,B00000J061,5.0
A24S6XWH98ILSB,B00004TEUK,1.0
A2YFKBIWIXJSW4,B000021YUL,5.0
ASD63D4EM9AU1,B00000J1EQ,5.0
A3KHNURVGBKBJ7,B00000JFIF,5.0
A3WMCHLKUSYGL,B00000K2YR,5.0
A13LADI4836LN0,B00000J0AR,4.0
A2TVHROF4PZ0O2,B00000J4G0,2.0
A3A6N10GNX6147,B00004T1XK,5.0
A1GYWOR31AWMGO,B00004S9AK,5.0
A3DVMKY2AV9NKF,1400532655,4.0
A3GIM0XAIJTHM2,B00000JBVO,4.0
A3LSESNCV4TWJX,9984984354,5.0
A2E8WCQBYEJO0F,B00001W0DD,5.0
A3TR5KZYRTWIK5,B00000K2YR,5.0
AAKP93CY3A6KL,B00004R8VE,5.0
A136EBYMQ9UE9N,B00001P4XA,4.0
A3KXG0HSQWCOKT,B00000J1EQ,2.0
A91FEKDWMSGGH,0979526191,5.0
A3237FOR4LVBZO,B00003CWDK,5.0
A247FIFOH95I55,B000021YUO,5.0
A3OBF3WXNKWU0A,B00001WRSJ,5.0
A3D59YITKI2Y2E,B00000J1V5,4.0
A1BV6SSYN6ITUD,0972683275,5.0
A2ADQJZWKH2APD,B00001WRSJ,5.0
A3Q3ICZ7K0RA1V,9575871979,5.0
A378RFIJ6U88DI,B000006OQ8,5.0
A2WCD8JOLSW7DP,B00000J1EQ,5.0
AVH94LMMMVXSO,B00000J3GR,5.0
A2KRNRR37LB4FG,B00004SABJ,1.0
A56NOY9M5ROVU,B00004THA8,5.0
A2DZ79I1B41N68,B00003006E,5.0
A37HXLTUSEVLUG,B00004T8R2,5.0
A2OMA34J3C2OMH,B00000JI4F,2.0
A1XIH819C6YB9B,9573212919,5.0
A2Y2I1ZMCPTJWQ,1400532620,5.0
A15UO7GL19OASI,B00004SB92,5.0
AQ7D0ENAQH20O,B0000303I7,3.0
AZ7KCYY9TAV2E,B00001WRSJ,5.0
A1C2XX97W0L7DY,B00000JI4F,4.0
ABU13T846HH3H,B000001ON6,5.0
A2EIX6N07F3BXG,B00002SWHH,5.0
A1NPUVRKMV7G3U,B00003CWDG,3.0
ABH2G2NZ8ZWRQ,B0000228GF,1.0
A3BNLLP9KAA1FE,9575871979,5.0
A2KH69UC6WEJ1D,1400599997,5.0
A3QCXIDIO5DF00,B00001W0DH,5.0
A2V8E3KITBOD8S,B00001MXYW,1.0
A2FIOUYBE1HFUR,B00004TDLD,5.0
A32UG56MD53I2M,B00004T8R2,5.0
A2TMM3F3D4F56S,B00001P4ZR,5.0
A390Y4PZY8XTYL,B00000K2YR,4.0
A32MRJYF9UA6R,B00000JHWX,2.0
A231WM2Z2JL0U3,B00004TH2Y,4.0
A1LELCWLRH1T15,B00001W0DH,5.0
A2XRS6YKXEEW9Z,B00000J1GA,1.0
A2HCCEA2H0US8J,B00001QHVT,5.0
A1KHZ7519N0Z1F,B00004SB92,2.0
A2UN17YPDK9DUX,B00001WRSJ,5.0
A1QXEXPKJNKWQH,B00004T1XE,1.0
A21RGSHTR5073L,B00001W0EQ,5.0
A22XH75Z0895RC,9983891212,5.0
A1JB5VD57VRYAX,0594481813,5.0
